"Ano","Latitud","Longitud","Profundidad","Magnitud"
1996,-22.088,-113.098,22.8,6.1
1996,-22.137,-113.216,27.9,6.3
1996,-22.182,-113.458,9.1,6.9
1996,9.421,-84.202,18,6.1
1996,-13.342,166.966,47.8,6.1
1996,-4.943,152.221,37.9,6.1
1996,-20.8,-178.232,556.6,7.4
1996,-1.935,-80.918,16.3,6.2
1996,-15.348,-172.954,45,6.7
1996,-10.754,161.513,32.8,6.9
1996,-26.94,-177.071,34,6.1
1996,-26.976,-177.035,26.8,6.4
1996,1.02,120.407,30.2,7
1996,36.204,27.068,8.1,6.1
1996,1.019,120.28,19.3,6.6
1996,56.066,164.982,10.4,6.5
1996,17.512,-101.021,17.1,6.6
1996,18.708,145.656,197,6.2
1996,21.967,142.969,258.8,6.2
1996,27.725,139.889,489.4,6.2
1996,51.454,159.092,13.4,6.1
1996,-53.63,8.882,18.3,6.4
1996,51.647,159.038,13.2,6.7
1996,-7.146,122.512,590.9,7.9
1996,12.861,124.962,28.4,6
1996,12.68,125.124,38.5,7.1
1996,51.168,-176.725,52.5,6.6
1996,51.433,-176.841,27.3,7.3
1996,51.593,-177.588,28.7,7.9
1996,-13.488,167.23,194.6,6.7
1996,17.37,145.827,157.9,6.5
1996,51.449,-178.085,43.3,6.5
1996,-41.243,80.605,16.4,6.1
1996,-9.383,157.376,16.7,6
1996,10.791,-42.303,15.5,6.9
1996,-6.63,155.163,32.6,6.3
1996,43.749,147.579,51.5,6.1
1996,-4.552,154.94,490.2,6.6
1996,-6.759,155.046,22.7,6
1996,-6.538,155.104,48.9,7.2
1996,2.345,-79.384,15,6
1996,-23.855,-69.963,47.9,6.6
1996,-24.277,-176.904,109.6,7.2
1996,52.254,-168.752,28.3,6.2
1996,-55.623,-125.853,21.4,6
1996,11.917,57.88,16.5,6
1996,51.165,178.864,44.4,6.7
1996,51.317,178.661,20,6.7
1996,39.98,76.663,23.2,6.3
1996,-6.153,147.769,42.8,6
1996,-14.673,167.422,160.2,6.7
1996,28.989,138.963,490.2,6.6
1996,43.702,147.876,38.3,6.1
1996,43.545,147.973,19.9,6
1996,24.132,122.226,17.7,6.3
1996,11.973,-86.727,28,6.7
1996,11.728,-86.872,24.1,6.6
1996,-5.891,146.661,32,6
1996,1.726,126.085,106.9,6.4
1996,-22.339,-175.704,13.2,6
1996,15.934,-98.11,18.3,7.1
1996,-0.832,137.384,14.8,6.1
1996,45.271,148.517,125.1,6.3
1996,-9.708,-79.845,15,7.5
1996,-1.276,-14.279,8.5,6.6
1996,-1.363,136.491,8.6,6.3
1996,-0.664,136.553,20.2,6.3
1996,-0.841,136.074,38.8,6.5
1996,-0.883,136.119,57.7,6.5
1996,-0.557,135.805,20.5,6.5
1996,-0.837,136.588,33,6
1996,-0.909,137.274,22.9,6.4
1996,-0.919,136.975,35.9,8.2
1996,37.33,142.402,51.2,6.7
1996,-1.482,-15.34,10.7,6.6
1996,-5.956,146.714,51.5,6
1996,45.371,149.897,33.2,7.2
1996,27.303,100.288,3.7,6.6
1996,44.835,146.273,172.7,6.1
1996,-32.945,-178.106,2.8,6.3
1996,-60.685,-25.982,10.4,6.1
1996,-4.4,140.114,100.7,6
1996,53.935,159.449,30.8,6.7
1996,0.544,119.788,50.1,6.2
1996,0.707,119.902,25.2,7.9
1995,40.815,143.396,25.5,6.3
1995,-4.498,-104.814,11.1,6
1995,-6.92,129.202,144.9,7.1
1995,-3.671,140.262,67.4,6.4
1995,18.512,-105.575,14,6
1995,18.782,-105.564,9.6,6.3
1995,-21.534,-177.988,425,6
1995,44.316,149.752,31.4,6.1
1995,44.378,149.765,25.5,6.3
1995,-9.001,124.665,23.8,6.3
1995,44.764,150.227,31.6,6.5
1995,44.85,149.627,43.4,6.2
1995,44.473,149.716,35.4,6.2
1995,44.738,150.299,35.5,6.5
1995,44.404,149.828,28.1,6.3
1995,44.654,149.487,41.5,6.4
1995,44.715,150.119,48.1,6.4
1995,45.016,150.678,36.8,6.7
1995,44.706,149.26,25.9,7.9
1995,44.538,149.277,10.8,6.6
1995,10.145,-104.052,10.6,6.6
1995,44.552,149.347,14.6,6.2
1995,44.59,149.171,21.4,6.2
1995,44.588,149.076,21.8,6.6
1995,-42.985,171.839,3.5,6
1995,28.761,34.806,12.5,7.2
1995,3.595,126.691,50.8,6.2
1995,1.822,95.015,19.1,6.9
1995,-4.974,103.149,36.9,6.3
1995,-28.895,-71.409,15.1,6.7
1995,-21.79,-179.3,611.2,6
1995,25.978,102.187,13.1,6.1
1995,16.829,-93.466,161.7,7.2
1995,28.141,130.157,17.8,6.8
1995,28.227,130.201,19.4,6.2
1995,28.073,130.277,31.6,7.1
1995,36.432,70.389,225.8,6.1
1995,-6.496,154.709,17.6,6
1995,-6.423,154.71,21.8,6
1995,-25.866,-177.377,153.5,6.1
1995,-59.066,158.273,19.7,6
1995,19.052,-104.208,25.6,8
1995,-21.42,170.235,110.5,6.2
1995,-2.009,101.447,35.6,6.7
1995,-20.041,-175.844,201.3,6.3
1995,-2.793,-77.809,16.7,6.4
1995,-2.785,-77.822,23.6,7
1995,29.244,139.108,433.3,6
1995,38.078,30.142,31.2,6.4
1995,-10.726,-78.537,67.3,6.4
1995,-6.006,146.636,46.1,6.1
1995,-17.128,66.651,17,6.5
1995,-6.324,155.291,159.1,6
1995,16.852,-98.614,27.9,7.4
1995,-56.043,-122.497,13.9,6.3
1995,-15.782,166.538,14.2,6.4
1995,-21.141,-174.218,20.1,6
1995,-47.999,99.466,15.1,6.4
1995,26.05,-110.429,6.5,6.5
1995,18.801,145.17,625.2,6.1
1995,18.844,145.105,623.6,6
1995,18.886,145.149,591.7,6.1
1995,-56.76,-141.396,15.2,6.2
1995,18.818,145.295,607.3,7.1
1995,5.102,-75.589,120.3,6.5
1995,-55.851,-28.881,47.4,6.1
1995,-5.185,153.561,27.9,6.3
1995,41.559,88.8,0,6
1995,-5.951,154.279,14.1,6.3
1995,-5.771,154.354,74.9,7.2
1995,-5.402,153.798,21.4,6.6
1995,-5.784,154.286,15.7,7.7
1995,-4.838,151.601,130.6,6.7
1995,4.013,143.837,9.5,6.1
1995,-23.156,-70.602,11.6,6.3
1995,-23.419,-70.647,14.7,6.1
1995,-23.95,-70.334,31.6,6
1995,-23.336,-70.265,40.5,8
1995,-21.269,-175.244,99.3,6.3
1995,2.526,127.631,68.1,6.3
1995,-23.206,170.926,16.1,6.4
1995,21.963,99.119,8.5,6.8
1995,-29.19,-177.469,60.1,6
1995,-29.4,-177.445,40.5,7.2
1995,24.699,-110.191,13,6.1
1995,-19.514,169.351,138.2,6.6
1995,-3.321,150.547,26.5,6.2
1995,-3.915,153.988,389.8,6.8
1995,-61.749,154.736,10,6.7
1995,38.407,22.403,23.7,6.2
1995,38.455,22.299,26.8,6.5
1995,12.168,-88.34,26,6.5
1995,18.906,-107.525,9.4,6.3
1995,-10.369,163.849,8.9,6
1995,-10.45,164.197,25,6.2
1995,52.602,142.825,17.5,7.1
1995,12.108,57.969,23.3,6.5
1995,-55.751,-3.441,4,6.7
1995,-9.657,151.578,32.4,6
1995,-22.7,170.126,16.2,6
1995,-0.882,-22.04,19.3,6.8
1995,-23.003,170.192,20.6,6.4
1995,17.85,96.465,7.9,6.1
1995,-22.938,169.995,18.8,7.7
1995,41.603,88.82,0,6.1
1995,-8.667,125.249,24.8,6.3
1995,-8.467,125.034,20.6,6.9
1995,40.14,21.714,12.6,6.5
1995,11.456,125.902,20,6.1
1995,11.492,125.805,120.2,6.4
1995,24.949,95.294,120.6,6.4
1995,12.645,125.2,53.4,6.1
1995,12.657,125.222,26.5,7.1
1995,1.894,128.5,24.3,6
1995,-60.491,153.859,7.9,6.1
1995,-3.856,-76.878,96.8,6.7
1995,44.109,148.062,35,6.1
1995,44.112,147.948,33,6.9
1995,1.33,-85.064,15.1,6.1
1995,5.942,123.824,535,6
1995,12.393,125.436,28.8,6.8
1995,51.346,179.703,15.1,6.5
1995,12.056,125.798,25.1,6.8
1995,12.1,125.447,34.6,7.2
1995,12.007,125.542,18.7,6.8
1995,12.066,125.619,30.7,6.9
1995,6.276,126.785,100.7,6.4
1995,45.95,151.265,26.9,6.7
1995,33.735,-38.565,12.9,6
1995,-60.844,-20.023,21.6,6.2
1995,-22.292,170.632,12.9,6
1995,-13.504,170.578,632.3,6.1
1995,21.755,142.785,271.1,6.1
1995,-15.356,-173.315,32.9,6.1
1995,-15.337,-173.431,32.5,7.4
1995,38.186,135.073,364.2,6.1
1995,-56.035,-28.295,49.9,6.2
1995,-11.031,166.221,85.3,6.1
1995,-4.143,135.117,26.6,6.9
1995,-4.233,135.055,19.2,6
1995,54.772,-161.365,35.2,6.1
1995,16.509,-59.567,13.2,6.1
1995,39.847,143.6,7.7,6
1995,24.233,121.706,43.9,6.1
1995,39.857,143.667,5,6.1
1995,46.113,151.506,30.8,6.1
1995,40.526,-125.582,19.8,6.6
1995,-1.325,127.485,19.4,6.7
1995,-1.3,127.425,22.2,6
1995,-1.28,127.453,20.8,6.2
1995,-38.084,178.682,28.4,6.5
1995,4.054,-76.58,70.1,6.3
1995,-37.824,178.879,40.7,7.1
1995,-62.74,155.858,17,6.4
1995,-4.457,134.447,26.1,6.8
1995,-5.883,154.461,25.5,6
1995,43.387,146.73,62.7,6.2
1995,2.524,126.954,45.8,6.1
1995,5.049,-72.934,10.6,6.5
1995,-20.863,-179.109,638.3,6.3
1995,34.578,135.015,15,6.9
1995,51.268,179.176,32.7,6.3
1995,40.346,142.216,27.5,7
1995,40.712,143.571,11.2,6.4
1994,18.508,145.446,219.2,6.2
1994,40.315,143.654,23.2,6
1994,40.348,143.665,19.7,6.2
1994,40.182,142.752,22.9,6.1
1994,40.287,143.682,17.2,6.2
1994,40.375,143.67,16.2,6.5
1994,40.538,143.439,16.2,7.8
1994,-32.069,-179.957,220.4,6.3
1994,-31.965,179.86,212.4,6.4
1994,-37.548,177.586,25,6.2
1994,-9.562,159.551,16.9,6
1994,-17.495,-69.568,143.9,6.2
1994,18.096,-101.401,49.1,6.4
1994,-2.013,135.962,17,6.3
1994,-5.649,110.176,564.4,6.5
1994,13.54,121.059,28.2,7.1
1994,-57.302,157.838,29.5,6.3
1994,-9.43,-71.26,591.1,6
1994,3.036,96.193,30.3,6
1994,-25.865,179.462,522.7,6.7
1994,43.54,-127.543,15.9,6.3
1994,45.751,149.126,125.7,6.7
1994,-3.81,152.175,16.6,6
1994,-1.192,127.829,11.2,6.4
1994,13.809,124.487,20.2,6.3
1994,43.988,148.045,36.8,6.1
1994,43.754,148.027,35.6,7.3
1994,43.967,147.893,34.2,7.3
1994,-1.205,127.979,13.3,6.8
1994,41.662,88.753,0,6
1994,43.954,147.349,39.7,6
1994,43.56,147.911,23.5,6.9
1994,43.78,148.032,18.2,7.1
1994,43.602,147.865,16.6,7.1
1994,43.885,147.228,46.2,6.1
1994,43.832,147.332,33.3,8.3
1994,-17.774,167.924,33.9,6.1
1994,-17.732,167.779,20.2,6.5
1994,-5.801,110.301,639.3,6.6
1994,5.704,-79.17,4.5,6.1
1994,22.553,118.715,10.9,6.7
1994,29.237,129.906,35.2,6
1994,-21.118,173.75,15.5,6.1
1994,40.381,-125.776,10.1,7
1994,43.696,146.008,83.7,6.1
1994,-6.983,124.062,608.3,6.1
1994,44.875,150.043,15.8,6.6
1994,-11.539,166.549,143.6,6.1
1994,44.724,149.174,22.3,6.2
1994,-26.626,-63.362,564.4,6.4
1994,44.792,150.12,12.9,6.5
1994,44.716,150.004,23.2,6.2
1994,24.705,95.219,126.4,6
1994,-54.789,-128.089,1.1,6.1
1994,-6.34,131.554,40.4,6.2
1994,-56.341,-27.403,83.1,6.6
1994,-16.985,167.695,26.9,6.3
1994,42.314,132.871,472.3,7.3
1994,-7.553,127.804,173.7,6.5
1994,-16.782,167.372,31.4,6.7
1994,-16.597,167.537,34.5,7.2
1994,14.89,-97.312,17.3,6.4
1994,36.384,71.169,222.7,6.2
1994,-36.129,-98.16,9,6
1994,-43.119,171.651,10.9,6.7
1994,-10.297,113.64,20.6,6
1994,-5.523,151.905,20.5,6.1
1994,13.255,124.268,82.7,6
1994,-14.365,-68.439,650,6.1
1994,-13.877,-67.532,635.4,8.2
1994,2.909,-75.971,6.6,6.8
1994,24.455,121.852,13.5,6.3
1994,-10.749,113.364,15.6,6.4
1994,-10.599,112.881,27.3,6.2
1994,-10.432,112.932,25.2,6.6
1994,-10.438,113.182,35,7.1
1994,-10.409,112.935,34.3,7.8
1994,20.547,94.174,63.3,6.5
1994,-4.183,135.52,15,6.4
1994,23.949,122.429,29.9,6.5
1994,35.524,24.779,65.6,6
1994,24.188,122.496,22,6
1994,18.156,-100.553,60.2,6.2
1994,44.806,149.432,28.1,6
1994,-2.072,99.611,27.6,6
1994,-1.995,99.704,33.5,6.4
1994,-28.538,-63.044,603.8,6.9
1994,-17.068,168.387,215.4,6
1994,-1.141,97.433,19.2,6
1994,36.942,67.141,21.2,6
1994,-28.311,-63.229,569.4,6.9
1994,-21.52,-173.56,40.3,6.2
1994,-14.174,167.67,12.1,6
1994,-5.707,154.174,33.2,6.7
1994,-6.446,155,26.7,6.7
1994,-3.165,136.003,27.8,6.4
1994,23.726,126.852,16.4,6
1994,40.647,143.699,17.1,6.4
1994,-17.332,167.911,17.3,6
1994,51.32,-178.139,12.3,6.1
1994,-22.036,-179.418,593.5,6.5
1994,15.943,-92.404,163.3,6.9
1994,-1.091,-23.553,4.8,7
1994,-17.971,-178.357,564.2,7.6
1994,-17.458,-174.181,125.5,6
1994,30.79,60.51,10,6.2
1994,30.792,60.534,11.6,6
1994,-45.346,96.269,15,6.2
1994,-18.991,168.134,13.3,6.4
1994,-20.093,169.008,14,6.4
1994,-20.106,169.179,35.3,6.3
1994,-20.133,169.024,13.4,6
1994,-20.408,168.96,17.4,6.4
1994,-5.007,104.251,19.8,6.9
1994,-20.545,169.47,29.6,7
1994,-10.756,-128.859,18.3,6.6
1994,-18.783,169.296,214.2,6.9
1994,0.556,30.083,11.8,6.1
1994,10.614,-41.78,26.4,6.2
1994,1.042,127.774,18.6,7
1994,-3.206,136,23,6.7
1994,34.156,-118.575,11.4,6.7
1994,25.218,97.184,12.3,6
1994,-13.408,-69.4,595.5,6.9
1994,-49.067,164.507,15.6,6
1993,-20.031,170.001,38.3,6.4
1993,-20.199,169.88,22.5,6.7
1993,-20.243,169.924,16.6,7
1993,-6.855,131.36,11.3,6.2
1993,0.454,125.924,16.3,6.8
1993,0.492,125.984,22.9,6.9
1993,-9.553,158.257,16.3,6.1
1993,54.197,-164.266,17.5,6.4
1993,51.937,158.629,34.6,7
1993,16.288,-98.638,19.6,6
1993,-3.224,148.401,8.5,6.1
1993,-5.904,146.085,22.4,6.7
1993,16.762,-98.752,31.8,6.6
1993,-5.876,146.282,25.9,6.2
1993,-5.913,146.268,35,6.5
1993,-5.848,146.136,21.3,6.9
1993,32.063,137.916,364.2,6.9
1993,-6.156,128.963,20,6.3
1993,-21.437,-174.301,34.2,6
1993,38.179,88.688,7.8,6
1993,15.179,-94.852,24.9,6.5
1993,18.077,76.486,12,6.1
1993,0.492,121.518,101.9,6.3
1993,-53.693,-51.662,12,6.6
1993,10.047,138.314,16.2,6.2
1993,-6.452,155.008,27.8,6
1993,0.753,-29.424,9,6
1993,14.314,-93.317,18.7,6.4
1993,36.382,71.569,111.9,6
1993,-29.598,-177.029,18.4,6.2
1993,14.762,-92.644,34.1,7.2
1993,-31.706,-179.37,17.2,6.4
1993,-4.628,153.288,51.3,6.6
1993,-9.628,122.449,28,6.1
1993,14.597,-92.784,26.7,6.7
1993,2.97,96.072,33.3,6.2
1993,-44.818,-80.233,15,6.1
1993,-6.015,142.795,17.4,6.1
1993,-35.937,178.699,97.4,6.2
1993,-38.495,177.795,13.9,6.3
1993,-45.219,167.007,28.8,7
1993,36.327,70.874,210.6,7
1993,36.406,70.713,200.4,6.3
1993,12.999,144.872,57.1,7.8
1993,42.084,139.871,19.5,6.2
1993,-23.909,179.957,525.8,6.7
1993,26.623,125.669,162.2,6.4
1993,-1.684,99.512,36.3,6.4
1993,28.714,34.547,22,6
1993,-5.593,154.181,31,6
1993,42.84,139.372,26.3,6.1
1993,43.172,139.267,36.2,6.4
1993,42.899,139.245,12,7.7
1993,-25.246,-70.072,30.1,6.6
1993,-19.78,-177.433,404.2,6
1993,-24.798,-112.032,12.5,6.3
1993,-20.817,172.963,15.6,6.7
1993,-60.578,153.128,10,6.3
1993,-28.703,-176.688,37.4,6
1993,-28.594,-176.757,13.3,6.5
1993,-28.728,-176.7,40.1,6.1
1993,-28.536,-176.77,12.7,6.6
1993,-28.744,-176.75,19.6,6.6
1993,-4.989,145.499,231.7,6
1993,51.269,157.644,49.2,6.2
1993,-4.355,135.173,4,6
1993,-31.578,-69.213,109.8,6.2
1993,51.195,157.755,60.5,7.5
1993,15.787,146.663,22.4,6.4
1993,1.496,127.226,82.7,6
1993,19.071,-26.497,13.7,6.3
1993,55.007,-160.569,36.8,6
1993,-23.13,-66.473,218.1,7
1993,-23.358,-66.589,213.8,6.1
1993,19.93,122.472,171.1,6.7
1993,37.146,-117.824,9.6,6
1993,-5.331,152.101,17.7,6.4
1993,-15.323,-173.215,18.6,6.6
1993,51.354,-178.67,32.8,6.9
1993,16.745,-98.38,25.7,6
1993,54.935,-160.481,34.8,6.9
1993,7.248,126.621,62,7
1993,-8.517,-71.443,572.6,6
1993,-56.439,-24.533,20.7,6.4
1993,-17.79,179.924,595.4,6.2
1993,4.063,128.248,26.6,6.8
1993,-53.824,-133.881,9.1,6.2
1993,-11.725,-76.516,102.1,6.2
1993,-16.564,-177.353,2,6.2
1993,-17.745,-178.797,567,6.9
1993,-59.835,-26.341,13.4,6.1
1993,-18.022,-178.457,592.2,6.2
1993,28.988,87.323,12.3,6.1
1993,-56.069,-27.825,125.1,6.3
1993,-26.705,-70.951,23.1,6.5
1993,-14.406,-178.163,4.6,6.3
1993,-59.838,-25.833,9.3,6.4
1993,-59.716,-25.799,15.7,6.2
1993,-55.764,147.007,19.3,6
1993,-11.062,163.493,33.8,6.5
1993,-10.981,163.905,57.4,6.6
1993,-26.654,-177.265,18.4,6.5
1993,-10.911,164.27,23.3,7.1
1993,-3.702,138.567,92.9,6
1993,-0.519,-19.433,20.4,6.2
1993,-14.926,-176.834,20,6
1993,37.702,137.279,9.3,6.3
1993,-7.201,128.579,34.3,6.4
1993,3.102,97.615,68.8,6
1993,38.615,133.493,454.4,6.5
1993,18.355,145.816,163.4,6.1
1993,43.031,144.154,100.2,7.6
1993,43.022,144.194,94.9,6.1
1993,-50.847,139.316,6.5,6.3
1993,-59.295,-26.312,63.1,6.7
1992,-32.052,-177.945,13.4,6.3
1992,-0.531,-19.4,7.7,6.8
1992,-15.313,-173.01,19.6,6.2
1992,-6.594,130.404,76,7.3
1992,-6.477,147.218,28.9,6
1992,-8.528,121.906,24.9,6.1
1992,-8.597,121.945,19.3,6
1992,-8.495,121.833,33.1,7.8
1992,-31.368,-72.049,8.4,6.4
1992,-56.537,-25.899,15.7,6.5
1992,-22.392,-178.034,366.7,6.1
1992,51.182,-179.229,38.2,6.1
1992,-15.726,-179.694,9.1,6.7
1992,-5.211,152.636,21,6.1
1992,-14.254,167.664,11.3,6.4
1992,-61.605,154.899,3.1,6.4
1992,-2.313,141.278,30.6,6.1
1992,-2.33,141.26,9.5,6.5
1992,29.912,139.048,395.3,6.4
1992,6.791,123.815,28.9,6.2
1992,-29.777,-177.244,16.8,6.6
1992,42.563,45.096,16.9,6.4
1992,-9.487,122.545,43.7,6
1992,-5.338,152.644,37.6,6.4
1992,-29.903,-176.956,11.9,6.4
1992,-30.059,-177.22,28,6.5
1992,-6.865,144.182,18.2,6.1
1992,-19.432,169.678,41.6,6.1
1992,7.094,-76.763,3.3,7.1
1992,-6.296,130.2,122,6.1
1992,6.869,-76.723,10.5,6.7
1992,-19.212,169.633,9.6,6.4
1992,-14.496,166.786,43.9,6.8
1992,-19.26,169.025,135.8,7.4
1992,51.157,-178.148,14.2,6
1992,51.273,-178.062,19.3,6.6
1992,24.127,122.615,31.5,6
1992,1.3,129.089,24.8,6.6
1992,-61.25,154.269,31.3,6
1992,-14.07,167.332,185.2,6.2
1992,-6.146,26.656,15.8,6.3
1992,76.202,7.243,14.2,6
1992,-6.045,112.106,630.4,6.7
1992,11.727,-87.386,39.9,7.7
1992,-17.87,-178.647,569.9,6.4
1992,33.223,138.092,293.2,6.2
1992,-1.034,-13.576,12.8,6.8
1992,-56.725,-26.833,97.5,6
1992,41.97,140.697,124.7,6
1992,42.046,73.241,16.3,6.6
1992,42.064,73.285,18.2,6.6
1992,42.151,73.521,2.3,6
1992,42.11,73.607,13,7.2
1992,50.485,-174.918,15.5,6
1992,-5.358,146.738,216.4,6.2
1992,32.589,141.813,22.6,6.1
1992,4.039,126.404,79.7,6
1992,-31.478,-179.869,393.1,6.1
1992,57.57,-142.868,1.9,6.8
1992,-12.098,166.634,97.6,6.3
1992,-7.152,121.661,489,6.6
1992,-0.857,127.607,20.3,6.2
1992,29.588,90.201,8.6,6
1992,39.603,143.471,10.4,6.1
1992,78.571,5.595,23.5,6.7
1992,39.481,143.262,27,6
1992,39.462,143.096,29.3,6.4
1992,39.624,143.113,30.7,6.1
1992,39.449,143.346,26.9,6.9
1992,-3.916,-76.564,96.3,6.3
1992,51.161,157.618,49.7,6.1
1992,41.474,142.026,68.3,6.1
1992,-22.471,-178.324,388.8,7.2
1992,44.742,149.492,16.7,6.5
1992,34.289,-116.817,12.3,6.5
1992,34.184,-116.532,11.1,7.3
1992,-28.288,-176.636,22.1,6.5
1992,-60.823,-22.124,22.5,6.3
1992,-37.824,177.023,35.9,6.2
1992,-60.301,-56.791,3.2,6
1992,24.014,95.912,16.6,6.2
1992,-8.457,111.021,73.9,6
1992,51.134,178.738,32.1,6.1
1992,-16.123,92.813,14.3,6.1
1992,14.421,-92.931,57.8,6.3
1992,-11.161,165.133,33.5,6.1
1992,-11.077,165.29,19.8,7
1992,19.611,-77.887,27.3,6.8
1992,-3.515,144.121,27.1,6.1
1992,41.604,88.813,0,6.5
1992,7.346,-82.329,11.4,6.2
1992,-33.613,-72.001,31.6,6
1992,7.235,126.754,63.5,7.2
1992,7.326,126.667,35.5,7.1
1992,-19.11,169.16,162.6,6
1992,40.998,72.469,30.3,6.2
1992,-6.064,147.618,65.7,7.2
1992,-16.537,-172.291,12.3,6.7
1992,-6.786,130.197,88.7,6
1992,40.425,-124.407,24.5,6.6
1992,40.547,-124.254,30.7,6.4
1992,40.35,-124.068,18.5,7.2
1992,22.41,98.821,7.5,6
1992,22.422,98.887,8.5,6
1992,33.866,-116.517,4,6.1
1992,23.887,121.552,22.2,6
1992,-5.486,102.876,27.1,6.6
1992,1.204,122.595,37.3,6
1992,50.504,-130.337,21.8,6.7
1992,-11.904,166.377,51.5,6
1992,-5.716,151.235,32.9,6.5
1992,-49.731,-113.861,5,6.2
1992,-9.233,152.328,26.8,6.2
1992,39.718,39.622,25.9,6.7
1992,52.441,-178.953,197.4,6.4
1992,-3.349,146.618,20.5,6
1992,-3.479,146.451,22.1,6.1
1992,10.232,-84.301,79,6.5
1992,52.877,159.573,45.1,6.3
1992,11.53,42.801,7.5,6.2
1992,-3.011,147.958,20.6,6.4
1992,52.902,159.865,33.9,6
1992,52.915,159.799,44.1,6.9
1992,-6.173,147.662,38.2,6.7
1992,-21.609,170.472,148.7,6.1
1992,-56.107,157.939,14.5,6.1
1992,-15.909,166.326,12.6,6.8
1992,-5.754,103.026,33.5,6.3
1992,-51.539,139.72,8,6.2
1992,27.901,139.469,501.8,6.7
1991,-4.409,132.663,42.8,6.3
1991,-56.099,-24.607,38.2,6.6
1991,51.071,98.171,8.1,6.3
1991,-55.973,-25.058,22.2,7.2
1991,45.591,151.035,24.7,7.6
1991,45.363,151.136,29.6,6.8
1991,-62.508,154.861,15,6.2
1991,45.464,151.405,33.5,6.2
1991,45.522,151.254,11.8,6.3
1991,45.554,151.622,30.8,6.4
1991,45.659,151.493,24.6,6.6
1991,-23.413,171.122,49.1,6.5
1991,-17.85,-116.051,20.7,6.4
1991,-26.517,178.773,572,6.2
1991,42.09,142.534,57.5,6.4
1991,5.84,126.797,76.5,6
1991,-36.538,178.419,84,6
1991,4.549,-77.358,25,7.2
1991,8.392,126.405,36.5,6.6
1991,-7.323,128.56,142.6,6.2
1991,-17.63,65.91,12.6,6.5
1991,-6.222,146.488,107.4,6.1
1991,-6.077,148.235,51.1,6.1
1991,46.55,152.782,43,6
1991,-30.218,-177.83,18,6.6
1991,-15.298,-173.075,13.9,6.1
1991,30.731,78.781,8.1,6.8
1991,-24.296,-177.5,199.5,6.4
1991,-6.489,130.037,144.4,6.1
1991,-9.026,158.356,18.9,6.1
1991,-9.03,158.689,34.1,6.4
1991,-9.051,158.555,38.3,7.2
1991,-55.886,-122.747,3.6,6.2
1991,-13.706,166.751,48.5,6.1
1991,-20.815,-178.504,567.1,7
1991,-5.767,151.048,28,6.6
1991,-16.229,-172.916,23.1,6
1991,14.605,-90.931,10.7,6.1
1991,-17.936,-116.038,17.2,6.2
1991,-17.913,-116.021,14.7,6.3
1991,33.69,138.791,28.9,6.2
1991,41.748,-125.586,6.7,7.1
1991,40.253,-124.11,15.8,6
1991,41.693,-125.506,15,6.2
1991,-16.061,168.081,180.9,6.2
1991,-13.567,167.687,12,6.5
1991,1.042,122.575,12.4,6.6
1991,36.382,71.148,218.9,6.6
1991,48.807,154.879,39.2,6.1
1991,42.203,-125.761,14,6.8
1991,-13.279,-72.189,100.3,6.8
1991,-9.619,114.553,36.9,6
1991,-8.149,124.596,27.3,6.7
1991,-1.092,99.792,53.4,6.3
1991,-26.776,-63.27,562.1,7.3
1991,23.777,-108.567,13.3,6.1
1991,1.206,122.772,32.5,7.5
1991,10.118,125.89,55,6
1991,-58.346,-24.403,25.6,6.5
1991,42.408,44.011,7,6.2
1991,23.735,-45.367,10.9,6.2
1991,-20.238,-176.146,277.8,7
1991,-7.119,122.699,520,6.9
1991,54.517,-161.709,28.5,7
1991,-16.565,-70.698,120.5,6.9
1991,-7.542,126.516,50.5,6.6
1991,1.159,122.935,21.4,6.9
1991,-4.37,142.745,70.9,6.3
1991,-16.207,-174.07,134,6.2
1991,9.549,-82.439,6,6.1
1991,28.016,139.695,436.3,6.7
1991,62.551,-151.513,114.1,6.2
1991,42.475,43.851,13.2,6
1991,42.434,43.673,7,7
1991,9.771,-83.515,0.5,6
1991,2.543,-79.711,26.6,6.1
1991,9.104,126.74,21.5,6.2
1991,9.672,-83.072,13.2,7.6
1991,-15.038,-174.956,24.7,6
1991,-15.027,-175.452,21.3,6.7
1991,-14.209,-75.49,51.7,6.2
1991,-5.969,-77.083,21.7,6.9
1991,-6.051,-77.136,22.3,6.4
1991,7.052,-78.118,33.6,6.1
1991,21.715,121.731,18.7,6.2
1991,-9.756,-79.748,23.1,6
1991,10.178,-85.231,49,6.2
1991,-50.99,29.165,12.4,6.4
1991,60.806,167.125,9.3,6.1
1991,60.846,167.041,9.8,6.6
1991,-21.874,-174.996,14.9,6.1
1991,10.9,-84.649,204.7,6
1991,58.412,-175.45,14.5,6.6
1991,8.917,126.49,35.1,6.8
1991,48.297,154.331,44.4,6
1991,-9.885,159.256,28.5,6.2
1991,-9.891,159.216,23.4,6.9
1991,35.947,70.442,142.4,6.9
1991,-2.114,139.063,28.4,6
1991,51.966,178.842,111,6.4
1991,-51.189,139.333,1.9,6.3
1991,-5.358,151.907,27.7,6.1
1991,-18.074,-173.446,33.7,6.1
1991,23.573,95.871,17.5,7
1991,-7.157,148.529,50.1,6
1991,-7.156,148.609,23.9,6
1991,18.003,-105.903,23,6.2
1990,-5.093,151.022,187.8,7.5
